TransactionID,TransactionAmt,FraudProbability,RiskTier,ActualFraud,HourOfDay
0.83953726,0.22097483,0.032158546,Clear,0.0,20.0
0.1274639,0.5874542,0.03293592,Clear,0.0,21.0
-0.5248016,-0.12107256,0.154792,Clear,0.0,6.0
0.7638839,0.25470316,0.03583265,Clear,0.0,5.0
0.615335,-0.47594672,0.0064425142,Clear,0.0,21.0
0.7654932,1.7229294,0.014879794,Clear,0.0,14.0
-0.32186562,-0.24323235,0.01795916,Clear,0.0,19.0
0.88088745,0.5874542,0.015470922,Clear,0.0,21.0
-0.8595636,-0.011739556,0.01008177,Clear,0.0,19.0
0.7746814,-0.23101637,0.050083824,Clear,0.0,11.0
-0.73196244,-0.30492303,0.0013762383,Clear,0.0,21.0
-0.4218209,-0.17604446,0.005141506,Clear,0.0,18.0
0.97951126,-0.23101637,0.007849199,Clear,0.0,20.0
-0.22726333,1.7229294,0.024707703,Clear,0.0,16.0
-0.67194796,0.5874542,0.011603009,Clear,0.0,20.0
0.858598,-0.42647204,0.006640018,Clear,0.0,18.0
-0.27498966,11.885646,0.014695899,Clear,0.0,18.0
-0.8888221,-0.12107256,0.022346977,Clear,0.0,15.0
0.51218486,0.95393354,0.54784524,Suspicious,1.0,16.0
-0.14824909,0.5874542,0.03433782,Clear,0.0,15.0
0.9284579,-0.13389935,0.0070734704,Clear,0.0,20.0
0.672839,1.6135964,0.0322032,Clear,0.0,2.0
0.053121675,34.287064,0.005525978,Clear,0.0,16.0
-0.86420506,0.5874542,0.0050364435,Clear,0.0,14.0
-0.2237229,-0.17310041,0.06759739,Clear,0.0,21.0
0.41476715,0.48911557,0.02345168,Clear,0.0,1.0
0.3216725,-0.42647204,0.013516791,Clear,0.0,11.0
-0.5576277,0.5874542,0.011919716,Clear,0.0,23.0
0.27924496,1.1243465,0.011631617,Clear,0.0,12.0
-0.84334874,0.37978256,0.005872207,Clear,0.0,20.0
0.7433765,0.48911557,0.010562318,Clear,0.0,21.0
0.4222749,-0.6026753,0.003540469,Clear,0.0,23.0
-0.41701674,-0.12107256,0.01634045,Clear,0.0,0.0
0.14604692,7.549218,0.03079082,Clear,0.0,13.0
0.9809579,-0.5730638,0.040342413,Clear,0.0,23.0
-0.32320726,-0.40814805,0.028017052,Clear,0.0,17.0
0.37962374,-0.35928413,0.005335006,Clear,0.0,0.0
0.1732015,-0.022526264,0.09362368,Clear,1.0,21.0
0.5063948,0.4768996,0.0019667167,Clear,0.0,22.0
0.42303717,-0.011739556,0.0010041015,Clear,0.0,1.0
-0.8776316,-0.13389935,0.0011385726,Clear,0.0,5.0
-0.48878413,0.2236257,0.043041747,Clear,0.0,23.0
-0.72892344,-0.23101637,0.0034170223,Clear,0.0,23.0
0.13899994,4.0567923,0.011095649,Clear,0.0,20.0
0.408784,1.0027975,0.017049871,Clear,0.0,16.0
-0.24826875,-0.42036402,0.041761562,Clear,0.0,16.0
0.7507115,1.6013803,0.054172825,Clear,0.0,18.0
-0.7855364,2.968959,0.0040649045,Clear,0.0,17.0
0.6081423,3.2505374,0.07656619,Clear,0.0,23.0
0.029700639,-0.64697045,0.004432187,Clear,0.0,2.0
0.54203963,0.7340459,0.042530805,Clear,0.0,19.0
-0.7116719,30.308807,0.023346458,Clear,0.0,22.0
0.18264377,0.89224285,0.0044629765,Clear,0.0,18.0
-0.18050934,-0.4879184,0.0037610538,Clear,0.0,6.0
-0.7378473,-0.46373075,0.0024487623,Clear,0.0,16.0
-0.6481881,-0.30431223,0.005000664,Clear,0.0,22.0
-0.31922978,1.9189959,0.11513021,Clear,0.0,23.0
-0.0017329466,-0.70453215,0.034904104,Clear,0.0,4.0
-0.16719462,-0.6830076,0.002605286,Clear,0.0,19.0
0.28372046,-0.52000976,0.073990226,Clear,0.0,19.0
0.6987265,-0.42647204,0.018470233,Clear,0.0,2.0
-0.9973692,-0.23101637,0.012735569,Clear,0.0,7.0
0.052799817,0.99058145,0.009299837,Clear,0.0,16.0
-0.19593139,-0.19497924,0.02635763,Clear,0.0,21.0
0.5688622,-0.23101637,0.062128,Clear,0.0,21.0
0.24405411,-0.25605914,0.002457368,Clear,0.0,17.0
-0.0103654945,-0.18215245,0.0039279433,Clear,0.0,14.0
-0.38393322,4.594295,0.025045104,Clear,0.0,16.0
0.42737716,0.48361838,0.014214246,Clear,0.0,15.0
0.07150819,-0.022526264,0.0037962566,Clear,0.0,2.0
0.5470606,0.4768996,0.005606936,Clear,0.0,3.0
-0.43759528,1.247117,0.14560665,Clear,0.0,23.0
-0.43538293,0.37978256,0.056150664,Clear,0.0,3.0
0.8887238,0.17150012,0.004391317,Clear,0.0,19.0
-0.37080145,-0.42647204,0.019931741,Clear,0.0,21.0
0.13562553,4.044576,0.07617339,Clear,0.0,16.0
-0.03538904,0.110908866,0.154175,Clear,0.0,21.0
-0.5177784,0.00047642316,0.022514552,Clear,0.0,21.0
0.58409786,-0.69522357,0.08746516,Clear,0.0,15.0
0.31154925,-0.18215245,0.013100923,Clear,0.0,13.0
0.28399488,1.1249572,0.065453224,Clear,0.0,20.0
0.7399987,0.5874542,0.014920409,Clear,0.0,17.0
0.9299588,0.5874542,0.039528422,Clear,0.0,22.0
0.20573278,-0.12107256,0.07021424,Clear,0.0,23.0
-0.87738764,-0.12107256,0.030138321,Clear,0.0,7.0
-0.85368884,0.3431346,0.010151089,Clear,0.0,0.0
-0.22499678,0.99058145,0.040623456,Clear,0.0,19.0
-0.13580847,6.878683,0.16217649,Clear,0.0,18.0
-0.04177875,-0.12107256,0.02172298,Clear,0.0,23.0
-0.9579773,-0.36539212,0.012613779,Clear,0.0,2.0
0.6874276,7.9652944,0.038659524,Clear,0.0,1.0
0.29284766,0.48911557,0.016547116,Clear,0.0,17.0
0.7630268,-0.13389935,0.0043618395,Clear,0.0,2.0
-0.7886398,-0.2676643,0.0033056792,Clear,0.0,14.0
0.67681646,0.5874542,0.03379582,Clear,0.0,19.0
0.99393725,-0.3521378,0.23594508,Clear,1.0,14.0
-0.9676364,0.45246762,0.00965184,Clear,0.0,12.0
-0.7360077,-0.30431223,0.028707264,Clear,0.0,18.0
0.90687317,-0.13389935,0.003382124,Clear,0.0,17.0
-0.40395275,-0.42647204,0.0065396796,Clear,0.0,2.0
-0.6399215,1.2959809,0.013490507,Clear,0.0,14.0
0.6038091,-0.23101637,0.34727523,Clear,0.0,17.0
-0.6440751,1.6013803,0.0065393737,Clear,0.0,2.0
-0.39088196,0.09881505,0.01794334,Clear,0.0,19.0
-0.074465886,1.9189959,0.018089429,Clear,0.0,19.0
-0.7480553,-0.3898241,0.010991228,Clear,0.0,23.0
-0.23555031,-0.24323235,0.15361011,Clear,1.0,19.0
0.2796549,0.4768996,0.0052065393,Clear,0.0,13.0
-0.9938695,0.94171757,0.0055087986,Clear,0.0,15.0
0.8506159,-0.42647204,0.034361087,Clear,0.0,21.0
-0.7587884,1.9189959,0.0050357385,Clear,0.0,15.0
0.2459412,-0.42647204,0.03307363,Clear,0.0,20.0
0.89756304,-0.24323235,0.0132539235,Clear,0.0,19.0
-0.25142294,-0.67352796,0.10759785,Clear,0.0,2.0
0.76088893,-0.64429516,0.025885839,Clear,0.0,22.0
-0.6696407,5.9258366,0.019583158,Clear,0.0,22.0
0.5403558,0.37978256,0.026317734,Clear,0.0,16.0
0.22547787,0.4768996,0.035764635,Clear,0.0,21.0
0.70677626,0.5874542,0.07293186,Clear,0.0,19.0
0.17355046,-0.12107256,0.030027874,Clear,0.0,22.0
-0.6269727,0.37978256,0.049680524,Clear,0.0,23.0
0.6673708,0.074383095,0.022156715,Clear,0.0,17.0
-0.13929808,-0.23101637,0.18856643,Clear,1.0,5.0
0.98688006,0.4768996,0.0022750327,Clear,0.0,18.0
-0.0091729285,-0.12107256,0.03614348,Clear,0.0,16.0
0.28729817,-0.34582213,0.9681272,Critical Risk,1.0,0.0
0.33867672,-0.42036402,0.06777952,Clear,0.0,23.0
-0.11982403,2.5786586,0.012415135,Clear,0.0,1.0
-0.49137253,0.48361838,0.005486035,Clear,0.0,20.0
-0.11219432,0.00047642316,0.010478881,Clear,0.0,23.0
-0.17479384,0.2392988,0.21189249,Clear,0.0,22.0
-0.53924453,-0.24323235,0.00997195,Clear,0.0,19.0
0.5465524,0.5874542,0.0035816673,Clear,0.0,2.0
-0.7429733,0.4768996,0.00851002,Clear,0.0,4.0
0.94344634,4.594295,0.024614405,Clear,0.0,14.0
-0.28521794,-0.7207427,0.17094272,Clear,0.0,17.0
-0.54084706,-0.6153433,0.019695431,Clear,0.0,17.0
-0.37277666,-0.12107256,0.0047133313,Clear,0.0,18.0
-0.16463332,4.8841805,0.009515548,Clear,0.0,22.0
-0.30565757,-0.24323235,0.037978306,Clear,0.0,14.0
-0.18684824,-0.23101637,0.011342148,Clear,0.0,18.0
-0.0032643091,-0.40265086,0.010653093,Clear,0.0,1.0
0.93763256,0.4768996,0.089286745,Clear,0.0,20.0
0.5708408,1.6013803,0.020582777,Clear,0.0,0.0
-0.3193687,-0.13389935,0.008277315,Clear,0.0,23.0
0.9866226,-0.12107256,0.007846495,Clear,0.0,17.0
0.8248911,-0.18276325,0.0025628677,Clear,0.0,13.0
0.5072926,-0.62551916,0.2954872,Clear,0.0,23.0
0.040223673,-0.23101637,0.030453408,Clear,0.0,11.0
0.79659474,1.6013803,0.039019324,Clear,0.0,17.0
-0.12859549,0.5874542,0.04361083,Clear,0.0,14.0
0.14831008,-0.12107256,0.005954754,Clear,0.0,17.0
0.98109007,0.5874542,0.0021872793,Clear,0.0,23.0
0.05952833,-0.24323235,0.02296442,Clear,0.0,1.0
-0.12679309,1.4181408,0.0142254885,Clear,0.0,16.0
0.7465206,0.53859025,0.018616853,Clear,0.0,2.0
0.00995555,-0.7525043,0.051269934,Clear,0.0,4.0
-0.6388983,-0.23101637,0.01546338,Clear,0.0,15.0
-0.097063646,0.5874542,0.0026233317,Clear,0.0,19.0
0.45300716,-0.06610066,0.013894374,Clear,0.0,15.0
0.41254464,2.7618983,0.03752139,Clear,0.0,22.0
0.7690438,0.15555827,0.08896701,Clear,0.0,20.0
0.19082233,-0.5125947,0.0019282326,Clear,0.0,14.0
0.8057897,1.0147569,0.035654854,Clear,0.0,16.0
0.9137778,1.9189959,0.01631836,Clear,0.0,5.0
-0.5666871,-0.24323235,0.009404088,Clear,0.0,14.0
-0.82806563,-0.24323235,0.005671962,Clear,0.0,21.0
0.22655864,1.4908258,0.004993736,Clear,0.0,22.0
0.5216678,-0.47533593,0.004017808,Clear,0.0,16.0
-0.2777407,0.09881505,0.02830875,Clear,0.0,13.0
0.60790175,0.5874542,0.016552502,Clear,0.0,23.0
-0.5027629,0.22097483,0.11166646,Clear,0.0,22.0
0.5888241,-0.12107256,0.010543811,Clear,0.0,22.0
-0.69296354,0.37978256,0.004816728,Clear,0.0,21.0
0.29159072,-0.41486683,0.0031886962,Clear,0.0,15.0
-0.21982335,-0.10222331,0.030239655,Clear,0.0,3.0
0.120464355,7.03688,0.015601559,Clear,0.0,1.0
0.36269405,12.644625,0.019514726,Clear,0.0,15.0
0.12130457,0.4768996,0.0019552007,Clear,0.0,2.0
-0.098872826,0.44025165,0.009292705,Clear,0.0,16.0
0.20962895,-0.23101637,0.07566956,Clear,0.0,13.0
-0.11466076,-0.42647204,0.019589752,Clear,0.0,19.0
-0.0025257317,-0.61374295,0.25992662,Clear,0.0,2.0
0.32051042,-0.2867701,0.30192855,Clear,1.0,3.0
0.09019285,0.9899707,0.014454726,Clear,0.0,16.0
0.59320813,-0.12168336,0.0054249642,Clear,0.0,15.0
-0.6643216,-0.40265086,0.0015581866,Clear,0.0,1.0
0.78949356,1.7595773,0.05117755,Clear,0.0,21.0
0.20546514,-0.13389935,0.002359481,Clear,0.0,23.0
-0.99661714,-0.59749573,0.00235386,Clear,0.0,11.0
-0.69452196,1.41753,0.0042005484,Clear,0.0,20.0
0.9691847,-0.27853653,0.027962072,Clear,0.0,17.0
0.35987863,1.7045932,0.026090402,Clear,0.0,2.0
0.24667978,-0.24323235,0.015597604,Clear,0.0,22.0
0.13046564,-0.42647204,0.024002876,Clear,0.0,1.0
0.5945667,0.37978256,0.007894008,Clear,0.0,17.0
-0.8546036,-0.38458344,0.002616821,Clear,0.0,23.0
0.34351814,0.030601026,0.16281414,Clear,1.0,17.0
-0.43342808,0.3547398,0.0068981973,Clear,0.0,15.0
0.03983067,-0.7148668,0.0059545394,Clear,0.0,5.0
0.25470588,1.9189959,0.0021030498,Clear,0.0,18.0
-0.46244267,0.5874542,0.40949434,Suspicious,0.0,16.0
-0.19550788,3.6170168,0.034461863,Clear,0.0,22.0
-0.63518506,1.9189959,0.005407859,Clear,0.0,18.0
0.4812425,-0.48755193,0.020731837,Clear,0.0,23.0
0.31293494,-0.18276325,0.0022772506,Clear,0.0,15.0
-0.92138386,-0.42647204,0.035893828,Clear,0.0,22.0
0.85252,0.99058145,0.017289268,Clear,0.0,0.0
-0.5838167,1.6013803,0.013864502,Clear,0.0,22.0
0.48555538,-0.27478623,0.072576486,Clear,0.0,16.0
-0.0035421227,-0.42647204,0.0326849,Clear,0.0,0.0
0.79704195,-0.5364158,0.013860649,Clear,0.0,17.0
0.5623573,-0.29820424,0.011615533,Clear,0.0,3.0
0.17825973,-0.64697045,0.005965707,Clear,0.0,4.0
0.6099481,-0.12107256,0.017437035,Clear,0.0,2.0
-0.13016072,-0.25605914,0.001956598,Clear,0.0,3.0
0.15544176,-0.13389935,0.0064048315,Clear,0.0,4.0
0.14651106,0.4768996,0.008191985,Clear,0.0,14.0
0.07278545,0.061800636,0.0035029259,Clear,0.0,6.0
-0.28614625,-0.46373075,0.003993915,Clear,0.0,15.0
-0.14438343,-0.13389935,0.012092038,Clear,0.0,20.0
0.44736958,-0.13389935,0.004955892,Clear,0.0,23.0
-0.24875322,1.9189959,0.031981714,Clear,0.0,15.0
0.5425851,-0.24323235,0.0038007118,Clear,0.0,20.0
-0.46858844,0.22097483,0.037894644,Clear,0.0,20.0
0.080730245,5.9172854,0.02037283,Clear,0.0,21.0
-0.99114895,-0.23712435,0.0054112687,Clear,0.0,17.0
-0.17081976,2.9445271,0.019204363,Clear,0.0,13.0
0.05975532,1.0550697,0.017495537,Clear,0.0,2.0
0.5814248,-0.13389935,0.0012576184,Clear,0.0,2.0
-0.57374084,0.37978256,0.058210295,Clear,0.0,21.0
-0.7961408,-0.6585756,0.010851427,Clear,0.0,21.0
-0.067344375,-0.13389935,0.003008847,Clear,0.0,14.0
0.08123166,-0.5248107,0.011930476,Clear,0.0,21.0
0.32147938,0.4768996,0.008471222,Clear,0.0,10.0
0.17917788,1.4303567,0.011895732,Clear,0.0,12.0
0.19959378,0.5874542,0.033004366,Clear,0.0,5.0
-0.04653885,-0.5364158,0.017827677,Clear,0.0,16.0
-0.6023929,0.99058145,0.014016952,Clear,0.0,15.0
0.36071885,-0.13389935,0.003311154,Clear,0.0,5.0
0.21655396,-0.76948446,0.039590664,Clear,0.0,23.0
0.124977134,0.5874542,0.022057837,Clear,0.0,17.0
0.17783286,-0.7259345,0.054055814,Clear,0.0,3.0
0.055628773,2.8229783,0.0020188102,Clear,0.0,20.0
0.5248084,2.968959,0.0063090557,Clear,0.0,21.0
0.7037915,-0.6848522,0.065410726,Clear,0.0,15.0
0.1300591,1.7229294,0.008499283,Clear,0.0,0.0
0.03143528,-0.13389935,0.009965874,Clear,0.0,13.0
-0.046281364,0.4768996,0.010658513,Clear,0.0,16.0
0.45123187,0.5874542,0.012219219,Clear,0.0,11.0
0.2775137,-0.25605914,0.011811735,Clear,0.0,1.0
0.53047985,0.3431346,0.03877134,Clear,0.0,15.0
-0.44966662,3.066687,0.058577616,Clear,0.0,20.0
-0.9514453,0.5874542,0.025078401,Clear,0.0,18.0
-0.4090381,-0.13389935,0.011311439,Clear,0.0,19.0
0.32515872,0.0069875396,0.08207282,Clear,0.0,17.0
-0.7813692,2.8229783,0.13945642,Clear,0.0,21.0
-0.13651317,0.4768996,0.0021293396,Clear,0.0,17.0
0.84953856,-0.12107256,0.02325833,Clear,0.0,20.0
-0.65758294,-0.23101637,0.013354494,Clear,0.0,16.0
-0.6058351,0.5874542,0.0023036003,Clear,0.0,1.0
-0.3742504,-0.59749573,0.023962235,Clear,0.0,16.0
0.86401874,-0.5486318,0.011408993,Clear,0.0,3.0
0.43611813,-0.005020767,0.050537836,Clear,0.0,3.0
0.7999387,0.37978256,0.025048295,Clear,0.0,22.0
-0.8545155,0.5874542,0.016953444,Clear,0.0,23.0
-0.38009804,0.81894696,0.008075598,Clear,0.0,22.0
-0.9047387,-0.5747496,0.024799861,Clear,0.0,4.0
-0.88087726,-0.12107256,0.038808614,Clear,0.0,23.0
0.9391199,2.2121794,0.10301716,Clear,0.0,22.0
-0.39983296,-0.41877595,0.03073161,Clear,0.0,18.0
-0.6935225,1.0632665,0.012378852,Clear,0.0,20.0
0.08972869,0.48911557,0.006933688,Clear,0.0,15.0
0.8149203,1.6013803,0.28189522,Clear,0.0,12.0
0.75264263,0.3614586,0.0027417813,Clear,0.0,21.0
0.31908748,-0.23101637,0.030433914,Clear,0.0,0.0
-0.15172854,-0.13389935,0.0048074545,Clear,0.0,1.0
-0.8882224,-0.23101637,0.0097154705,Clear,0.0,16.0
-0.8369726,1.7229294,0.013513365,Clear,0.0,4.0
-0.18763086,-0.24323235,0.017984653,Clear,0.0,17.0
0.15044451,-0.48755193,0.011376104,Clear,0.0,20.0
0.8358308,0.09881505,0.0061643487,Clear,0.0,14.0
0.48530468,0.09881505,0.87753874,Critical Risk,1.0,16.0
0.56269944,-0.6465429,0.09737213,Clear,0.0,4.0
-0.3237629,0.5874542,0.19520035,Clear,1.0,16.0
0.28610897,-0.07567798,0.012669523,Clear,0.0,22.0
0.9724914,1.9189959,0.02104037,Clear,0.0,0.0
-0.7712697,0.48361838,0.02414975,Clear,0.0,19.0
0.017876623,-0.12107256,0.021214524,Clear,0.0,22.0
0.2169368,-0.5170535,0.0047298796,Clear,0.0,0.0
0.3755785,3.2505374,0.067293175,Clear,0.0,18.0
0.7133625,0.87452966,0.042515673,Clear,0.0,11.0
0.31774923,1.9189959,0.014520868,Clear,0.0,22.0
0.1391524,-0.4390545,0.0025726305,Clear,0.0,20.0
0.65446603,1.7229294,0.002297008,Clear,0.0,12.0
-0.56358033,-0.42647204,0.01196022,Clear,0.0,17.0
0.5487817,-0.18276325,0.0029249096,Clear,0.0,15.0
-0.16250567,-0.13389935,0.0012097372,Clear,0.0,1.0
-0.49532968,-0.13389935,0.0028414151,Clear,0.0,16.0
0.7186443,0.4768996,0.0090549,Clear,0.0,20.0
-0.009803091,0.4768996,0.0026599434,Clear,0.0,15.0
0.93551844,-0.13389935,0.0028808494,Clear,0.0,17.0
0.089471206,-0.16382849,0.0070394985,Clear,0.0,15.0
0.7560272,-0.23101637,0.015063527,Clear,0.0,12.0
-0.7512197,1.7229294,0.006899844,Clear,0.0,21.0
0.077020414,4.2400317,0.032586716,Clear,0.0,17.0
0.93706,1.247117,0.01663463,Clear,0.0,19.0
0.10263008,-0.12107256,0.010486251,Clear,0.0,22.0
-0.21610336,0.5874542,0.06624514,Clear,0.0,15.0
0.22117855,3.2505374,0.16889861,Clear,0.0,15.0
-0.8876024,15.417652,0.031381298,Clear,0.0,16.0
0.34269825,-0.45090398,0.028562251,Clear,0.0,16.0
-0.60418516,0.68518203,0.03586892,Clear,0.0,5.0
0.0944854,-0.5425238,0.010210033,Clear,0.0,18.0
-0.9581806,-0.5364158,0.013434359,Clear,0.0,2.0
-0.09538321,-0.46373075,0.0046760333,Clear,0.0,21.0
-0.5467218,-0.42647204,0.055129994,Clear,0.0,22.0
0.98052084,-0.36539212,0.010085673,Clear,0.0,22.0
-0.65368,-0.46373075,0.0019809485,Clear,0.0,19.0
-0.8616607,-0.40265086,0.0028803647,Clear,0.0,17.0
0.7851095,-0.25605914,0.008110357,Clear,0.0,13.0
-0.803347,0.37978256,0.039919674,Clear,0.0,15.0
-0.18626212,7.269594,0.06892093,Clear,0.0,19.0
-0.6130142,0.37978256,0.04490197,Clear,0.0,17.0
-0.11252634,-0.64695823,0.013130116,Clear,0.0,22.0
-0.1120588,0.5874542,0.06057799,Clear,0.0,23.0
-0.08879361,-0.12107256,0.0027269635,Clear,0.0,15.0
0.57236874,0.37978256,0.034759335,Clear,0.0,3.0
0.25803965,-0.41888592,0.03296815,Clear,0.0,22.0
-0.1487573,-0.19524798,0.49697265,Suspicious,0.0,14.0
0.49302587,1.9189959,0.022585785,Clear,0.0,15.0
0.6831418,-0.7254092,0.004572421,Clear,0.0,17.0
0.7602554,3.2015514,0.021074785,Clear,0.0,21.0
0.28583118,-0.23101637,0.0069395583,Clear,0.0,22.0
-0.83185333,0.37978256,0.013613784,Clear,0.0,17.0
0.10447992,-0.6222942,0.009133855,Clear,0.0,0.0
0.44408664,2.2854753,0.028404914,Clear,0.0,19.0
-0.34315223,12.265319,0.023204602,Clear,0.0,15.0
0.17725012,-0.5893843,0.026625244,Clear,0.0,1.0
-0.29246143,1.7601881,0.043434653,Clear,0.0,21.0
-0.7002206,0.37978256,0.002782773,Clear,0.0,16.0
0.37770614,-0.67352796,0.011723279,Clear,0.0,21.0
-0.39280292,-0.71362084,0.045100063,Clear,0.0,16.0
-0.31926027,-0.12107256,0.060486104,Clear,0.0,23.0
0.15480821,-0.08600049,0.09392324,Clear,0.0,2.0
-0.05144124,2.8223674,0.027205251,Clear,0.0,22.0
-0.82842475,0.37978256,0.0327794,Clear,0.0,21.0
0.35792717,0.119179085,0.995497,Critical Risk,1.0,23.0
-0.4048133,-0.055546053,0.082198694,Clear,0.0,0.0
-0.918477,0.68518203,0.01254788,Clear,0.0,2.0
0.9176774,9.406047,0.04291266,Clear,0.0,18.0
0.6832875,-0.011739556,0.005926511,Clear,0.0,17.0
-0.19878405,0.5874542,0.044410493,Clear,0.0,19.0
-0.3266867,-0.12107256,0.008954261,Clear,0.0,0.0
-0.11869583,0.15989494,0.044407926,Clear,0.0,4.0
0.19712396,1.9189959,0.009618051,Clear,0.0,23.0
0.49252784,-0.011739556,0.011338855,Clear,0.0,14.0
-0.3814058,3.7263498,0.0029290246,Clear,0.0,20.0
-0.20148766,-0.24323235,0.0020946905,Clear,0.0,16.0
-0.33159927,7.03688,0.032848284,Clear,0.0,17.0
-0.33969313,1.7601881,0.012068513,Clear,0.0,20.0
0.54787374,-0.12107256,0.0031212217,Clear,0.0,12.0
0.24629018,-0.24323235,0.018683547,Clear,0.0,21.0
0.9281124,-0.13389935,0.0028656444,Clear,0.0,19.0
0.96281874,-0.67808455,0.006293691,Clear,0.0,19.0
0.2853467,0.9722575,0.039436497,Clear,0.0,21.0
-0.30998063,2.8229783,0.25576591,Clear,0.0,23.0
0.490285,0.22097483,0.0395943,Clear,0.0,0.0
0.0061576352,1.9189959,0.060287103,Clear,0.0,22.0
0.045037977,-0.24323235,0.022873737,Clear,0.0,20.0
0.10727499,1.247117,0.049315322,Clear,0.0,2.0
0.32921073,-0.13389935,0.0009144869,Clear,0.0,23.0
-0.3674101,-0.13389935,0.01383234,Clear,0.0,2.0
-0.12805341,0.99058145,0.33956984,Clear,0.0,15.0
-0.018608425,-0.12168336,0.012955694,Clear,0.0,17.0
0.20393378,-0.6144881,0.019765832,Clear,0.0,20.0
-0.84360623,-0.33971414,0.08582913,Clear,0.0,20.0
0.066260226,-0.35317615,0.011598012,Clear,0.0,19.0
0.46232408,-0.598473,0.13405162,Clear,0.0,5.0
-0.37798396,-0.12107256,0.007975203,Clear,0.0,1.0
0.1440514,0.48361838,0.0025389993,Clear,0.0,2.0
-0.27143908,0.5874542,0.0043884264,Clear,0.0,22.0
-0.18541513,-0.3904349,0.008468162,Clear,0.0,20.0
-0.45461306,-0.5614586,0.0026519294,Clear,0.0,12.0
-0.40110007,-0.4942707,0.044223543,Clear,0.0,16.0
-0.93833387,-0.41425604,0.0040108073,Clear,0.0,17.0
0.39807123,-0.13389935,0.0056240135,Clear,0.0,17.0
0.62314427,-0.65105057,0.17965677,Clear,0.0,23.0
0.0702953,17.038958,0.007874352,Clear,0.0,1.0
-0.6122282,0.5874542,0.015790747,Clear,0.0,18.0
-0.8110614,0.074383095,0.008814003,Clear,0.0,23.0
0.42928797,-0.36539212,0.007610427,Clear,0.0,18.0
0.6544288,-0.45151478,0.0019954892,Clear,0.0,11.0
0.20313421,-0.13389935,0.0067973384,Clear,0.0,19.0
0.09903883,0.11713902,0.028749377,Clear,0.0,20.0
0.9606674,-0.24323235,0.011136029,Clear,0.0,14.0
-0.6828064,0.806731,0.009505874,Clear,0.0,14.0
0.7115228,0.37978256,0.021953193,Clear,0.0,1.0
-0.8417293,-0.3046787,0.001254714,Clear,0.0,22.0
-0.6777075,9.847166,0.017032523,Clear,0.0,17.0
-0.086513504,-0.16993648,0.010025064,Clear,0.0,18.0
0.9942489,1.9189959,0.018729828,Clear,0.0,14.0
-0.7878097,-0.23101637,0.02188981,Clear,0.0,15.0
-0.36740333,0.4768996,0.0024928749,Clear,0.0,2.0
-0.5822243,-0.46373075,0.002067414,Clear,0.0,1.0
0.90487766,-0.13389935,0.0023553004,Clear,0.0,14.0
-0.7429293,-0.25605914,0.001765635,Clear,0.0,4.0
0.88767695,1.4297459,0.0008148561,Clear,0.0,17.0
0.8839637,1.247117,0.0055711055,Clear,0.0,1.0
-0.95106584,0.99058145,0.012184642,Clear,0.0,18.0
0.4848507,-0.13389935,0.06501788,Clear,0.0,15.0
-0.84881353,1.7229294,0.0019548927,Clear,0.0,14.0
0.7636366,-0.46373075,0.0043342276,Clear,0.0,4.0
-0.18791884,1.247117,0.009766549,Clear,0.0,17.0
-0.276416,0.7340459,0.014125097,Clear,0.0,16.0
-0.17402816,3.738566,0.011581592,Clear,0.0,0.0
-0.81980574,6.426081,0.0070627714,Clear,0.0,15.0
0.2449316,1.9189959,0.14988317,Clear,0.0,19.0
-0.63186485,0.99058145,0.013404145,Clear,0.0,20.0
0.73875535,15.845211,0.023953376,Clear,0.0,15.0
-0.47514078,-0.17604446,0.02389199,Clear,0.0,1.0
0.352957,1.9189959,0.008633466,Clear,0.0,17.0
0.31597733,1.7229294,0.0041117272,Clear,0.0,20.0
0.72764957,-0.13389935,0.006607757,Clear,0.0,16.0
-0.4415287,1.8450892,0.011600062,Clear,0.0,18.0
0.2185122,1.7229294,0.0008796271,Clear,0.0,2.0
0.6822304,-0.30431223,0.010473296,Clear,0.0,15.0
-0.58019835,-0.5364158,0.019318124,Clear,0.0,5.0
-0.73283654,2.8229783,0.041012134,Clear,0.0,20.0
-0.93779176,-0.36539212,0.045330845,Clear,1.0,18.0
-0.48526403,0.43438798,0.0021743774,Clear,0.0,12.0
-0.8235664,-0.23101637,0.012675722,Clear,0.0,2.0
0.65368,4.594295,0.015115955,Clear,0.0,3.0
0.31362608,-0.23101637,0.33254254,Clear,0.0,17.0
-0.107928865,0.48361838,0.05017189,Clear,0.0,16.0
-0.13437536,0.37978256,0.026733415,Clear,0.0,20.0
0.45993218,0.17150012,0.0012503131,Clear,0.0,0.0
-0.9877948,0.5874542,0.014537779,Clear,0.0,20.0
-0.42690623,0.48361838,0.04670984,Clear,0.0,0.0
0.6544186,0.5874542,0.016061451,Clear,0.0,11.0
0.9984974,0.5874542,0.028326368,Clear,0.0,21.0
-0.845578,4.886868,0.021126928,Clear,0.0,18.0
-0.8132602,1.6013803,0.012536724,Clear,0.0,21.0
-0.60007215,-0.46373075,0.016011769,Clear,0.0,18.0
-0.71163124,0.14528464,0.03605593,Clear,0.0,22.0
-0.8369827,0.37978256,0.009224628,Clear,0.0,4.0
-0.6260071,-0.40265086,0.002948751,Clear,0.0,0.0
0.6636576,6.536636,0.016237866,Clear,0.0,11.0
